lat,lon,cctv_count,police_count,transport_count,crime_official_count,crime_unofficial_count,safety_score,cluster,safety_score
13.11,80.31,0,0,0,0,0,35.0,0,0.483
13.11,80.32,0,0,0,0,0,35.0,0,0.483
13.12,80.0,2,0,0,0,0,35.104,0,0.484
13.12,80.01,0,0,0,0,0,35.0,0,0.483
13.12,80.02,0,0,0,0,0,35.0,0,0.483
13.12,80.03,0,0,0,0,0,35.0,0,0.483
13.12,80.04,0,0,0,0,0,35.0,0,0.483
13.12,80.05,0,0,0,0,0,35.0,0,0.483
13.12,80.06,8,0,0,0,0,35.417,0,0.489
13.12,80.07,5,0,0,0,0,35.261,0,0.487
13.12,80.08,1,0,0,0,0,35.052,0,0.484
13.12,80.09,0,0,0,0,0,35.0,0,0.483
13.12,80.1,2,0,0,1,1,23.438,0,0.312
13.12,80.11,0,0,0,0,0,35.0,0,0.483
13.12,80.12,0,0,0,0,0,35.0,0,0.483
13.12,80.13,1,0,0,0,0,35.052,0,0.484
13.12,80.14,1,0,0,0,0,35.052,0,0.484
13.12,80.15,30,0,0,0,0,36.565,0,0.506
13.12,80.16,7,0,0,0,0,35.365,0,0.488
13.12,80.17,1,0,0,0,0,35.052,0,0.484
13.12,80.18,0,0,0,0,0,35.0,0,0.483
13.12,80.19,0,0,0,0,0,35.0,0,0.483
13.12,80.2,10,0,3,0,0,38.522,0,0.535
13.12,80.21,1,0,0,0,0,35.052,0,0.484
13.12,80.22,3,0,0,0,0,35.157,0,0.485
13.12,80.23,3,0,0,0,0,35.157,0,0.485
13.12,80.24,0,0,0,0,0,35.0,0,0.483
13.12,80.25,0,0,0,0,0,35.0,0,0.483
13.12,80.26,2,0,0,0,0,35.104,0,0.484
13.12,80.27,0,0,0,0,0,35.0,0,0.483
13.12,80.28,3,0,1,0,0,36.157,0,0.5
13.12,80.29,7,0,0,0,0,35.365,0,0.488
13.12,80.3,1,1,0,0,0,55.052,2,0.78
13.12,80.31,0,0,0,0,0,35.0,0,0.483
13.12,80.32,0,0,0,0,0,35.0,0,0.483
13.13,80.0,0,0,0,0,0,35.0,0,0.483
13.13,80.01,0,0,0,0,0,35.0,0,0.483
13.13,80.02,0,0,0,0,0,35.0,0,0.483
13.13,80.03,1,0,0,0,0,35.052,0,0.484
13.13,80.04,0,0,0,0,0,35.0,0,0.483
13.13,80.05,0,0,0,0,0,35.0,0,0.483
13.13,80.06,0,0,0,0,0,35.0,0,0.483
13.13,80.07,0,0,0,0,0,35.0,0,0.483
13.13,80.08,0,0,0,0,0,35.0,0,0.483
13.13,80.09,0,0,0,0,0,35.0,0,0.483
13.13,80.1,0,0,0,0,0,35.0,0,0.483
13.13,80.11,3,0,0,0,0,35.157,0,0.485
13.13,80.12,0,0,0,0,0,35.0,0,0.483
13.13,80.13,0,0,0,0,0,35.0,0,0.483
13.13,80.14,0,0,0,0,0,35.0,0,0.483
13.13,80.15,1,0,0,0,0,35.052,0,0.484
13.13,80.16,0,0,0,0,0,35.0,0,0.483
13.13,80.17,0,0,0,0,0,35.0,0,0.483
13.13,80.18,0,0,0,0,0,35.0,0,0.483
13.13,80.19,0,0,0,0,0,35.0,0,0.483
13.13,80.2,8,0,0,0,0,35.417,0,0.489
13.13,80.21,4,0,2,0,0,37.209,0,0.516
13.13,80.22,4,0,0,0,0,35.209,0,0.486
13.13,80.23,0,0,0,0,0,35.0,0,0.483
13.13,80.24,4,0,1,0,0,36.209,0,0.501
13.13,80.25,3,0,0,0,0,35.157,0,0.485
13.13,80.26,0,0,0,0,0,35.0,0,0.483
13.13,80.27,0,0,0,0,0,35.0,0,0.483
13.13,80.28,1,0,1,0,0,36.052,0,0.499
13.13,80.29,2,0,0,0,0,35.104,0,0.484
13.13,80.3,0,0,0,0,0,35.0,0,0.483
13.13,80.31,0,0,0,0,0,35.0,0,0.483
13.13,80.32,0,0,0,0,0,35.0,0,0.483
13.14,80.0,0,0,0,0,0,35.0,0,0.483
13.14,80.01,0,0,0,0,0,35.0,0,0.483
13.14,80.02,0,0,0,0,0,35.0,0,0.483
13.14,80.03,0,0,0,0,0,35.0,0,0.483
13.14,80.04,0,0,0,0,0,35.0,0,0.483
13.14,80.05,0,0,0,0,0,35.0,0,0.483
13.14,80.06,0,0,0,0,0,35.0,0,0.483
13.14,80.07,0,0,0,0,0,35.0,0,0.483
13.14,80.08,0,0,0,0,0,35.0,0,0.483
13.14,80.09,0,0,0,0,0,35.0,0,0.483
13.14,80.1,0,0,0,0,0,35.0,0,0.483
13.14,80.11,0,0,0,0,0,35.0,0,0.483
13.14,80.12,0,0,0,0,0,35.0,0,0.483
13.14,80.13,0,0,0,0,0,35.0,0,0.483
13.14,80.14,0,0,0,0,0,35.0,0,0.483
13.14,80.15,0,0,0,0,0,35.0,0,0.483
13.14,80.16,0,0,0,0,0,35.0,0,0.483
13.14,80.17,0,0,0,0,0,35.0,0,0.483
13.14,80.18,0,0,0,0,0,35.0,0,0.483
13.14,80.19,0,0,0,0,0,35.0,0,0.483
13.14,80.2,0,0,0,0,0,35.0,0,0.483
13.14,80.21,1,0,0,0,0,35.052,0,0.484
13.14,80.22,2,0,0,0,0,35.104,0,0.484
13.14,80.23,2,0,0,0,0,35.104,0,0.484
13.14,80.24,4,0,0,0,0,35.209,0,0.486
13.14,80.25,1,0,0,0,0,35.052,0,0.484
13.14,80.26,0,0,0,0,0,35.0,0,0.483
13.14,80.27,0,0,0,0,0,35.0,0,0.483
13.14,80.28,0,0,1,0,0,36.0,0,0.498
13.14,80.29,0,0,0,0,0,35.0,0,0.483
13.14,80.3,0,0,0,0,0,35.0,0,0.483
13.14,80.31,0,0,0,0,0,35.0,0,0.483
13.14,80.32,0,0,0,0,0,35.0,0,0.483
13.15,80.0,0,0,0,0,0,35.0,0,0.483
13.15,80.01,0,0,0,0,0,35.0,0,0.483
13.15,80.02,0,0,0,0,0,35.0,0,0.483
13.15,80.03,0,0,0,0,0,35.0,0,0.483
13.15,80.04,0,0,0,0,0,35.0,0,0.483
13.15,80.05,0,0,0,0,0,35.0,0,0.483
13.15,80.06,0,0,0,0,0,35.0,0,0.483
13.15,80.07,1,0,0,0,0,35.052,0,0.484
13.15,80.08,0,0,0,0,0,35.0,0,0.483
13.15,80.09,0,0,0,0,0,35.0,0,0.483
13.15,80.1,0,0,0,0,0,35.0,0,0.483
13.15,80.11,0,0,0,0,0,35.0,0,0.483
13.15,80.12,0,0,0,0,0,35.0,0,0.483
13.15,80.13,0,0,0,0,0,35.0,0,0.483
13.15,80.14,0,0,0,0,0,35.0,0,0.483
13.15,80.15,0,0,0,0,0,35.0,0,0.483
13.15,80.16,0,0,0,0,0,35.0,0,0.483
13.15,80.17,0,0,0,0,0,35.0,0,0.483
13.15,80.18,0,0,0,0,0,35.0,0,0.483
13.15,80.19,0,0,0,0,0,35.0,0,0.483
13.15,80.2,0,0,0,0,0,35.0,0,0.483
13.15,80.21,0,0,0,0,0,35.0,0,0.483
13.15,80.22,0,0,0,0,0,35.0,0,0.483
13.15,80.23,0,0,0,0,0,35.0,0,0.483
13.15,80.24,0,0,0,0,0,35.0,0,0.483
13.15,80.25,0,0,1,0,0,36.0,0,0.498
13.15,80.26,0,0,0,0,0,35.0,0,0.483
13.15,80.27,0,0,0,0,0,35.0,0,0.483
13.15,80.28,0,0,0,0,0,35.0,0,0.483
13.15,80.29,0,0,0,0,0,35.0,0,0.483
13.15,80.3,8,0,0,0,0,35.417,0,0.489
13.15,80.31,0,0,0,0,0,35.0,0,0.483
13.15,80.32,0,0,0,0,0,35.0,0,0.483
13.16,80.0,0,0,0,0,0,35.0,0,0.483
13.16,80.01,0,0,0,0,0,35.0,0,0.483
13.16,80.02,0,0,0,0,0,35.0,0,0.483
13.16,80.03,0,0,0,0,0,35.0,0,0.483
13.16,80.04,0,0,0,0,0,35.0,0,0.483
13.16,80.05,0,0,0,0,0,35.0,0,0.483
13.16,80.06,0,0,0,0,0,35.0,0,0.483
13.16,80.07,0,0,0,0,0,35.0,0,0.483
13.16,80.08,0,0,0,0,0,35.0,0,0.483
13.16,80.09,0,0,0,0,0,35.0,0,0.483
13.16,80.1,0,0,0,0,0,35.0,0,0.483
13.16,80.11,0,0,0,0,0,35.0,0,0.483
13.16,80.12,0,0,0,0,0,35.0,0,0.483
13.16,80.13,0,0,0,0,0,35.0,0,0.483
13.16,80.14,0,0,0,0,0,35.0,0,0.483
13.16,80.15,0,0,0,0,0,35.0,0,0.483
13.16,80.16,0,0,0,0,0,35.0,0,0.483
13.16,80.17,0,0,0,0,0,35.0,0,0.483
13.16,80.18,0,0,0,0,0,35.0,0,0.483
13.16,80.19,0,0,0,0,0,35.0,0,0.483
13.16,80.2,0,0,0,0,0,35.0,0,0.483
13.16,80.21,0,0,0,0,0,35.0,0,0.483
13.16,80.22,0,0,0,0,0,35.0,0,0.483
13.16,80.23,0,0,0,0,0,35.0,0,0.483
13.16,80.24,0,0,0,0,0,35.0,0,0.483
13.16,80.25,0,0,0,0,0,35.0,0,0.483
13.16,80.26,1,0,0,0,0,35.052,0,0.484
13.16,80.27,0,0,0,0,0,35.0,0,0.483
13.16,80.28,0,0,0,0,0,35.0,0,0.483
13.16,80.29,0,0,0,0,0,35.0,0,0.483
13.16,80.3,2,0,0,1,1,23.438,0,0.312
13.16,80.31,0,0,0,0,0,35.0,0,0.483
13.16,80.32,0,0,0,0,0,35.0,0,0.483
13.17,80.0,0,0,0,0,0,35.0,0,0.483
13.17,80.01,0,0,0,0,0,35.0,0,0.483
13.17,80.02,0,0,0,0,0,35.0,0,0.483
13.17,80.03,0,0,0,0,0,35.0,0,0.483
13.17,80.04,0,0,0,0,0,35.0,0,0.483
13.17,80.05,0,0,0,0,0,35.0,0,0.483
13.17,80.06,0,0,0,0,0,35.0,0,0.483
13.17,80.07,0,0,0,0,0,35.0,0,0.483
13.17,80.08,0,0,0,0,0,35.0,0,0.483
13.17,80.09,0,0,0,0,0,35.0,0,0.483
13.17,80.1,0,0,0,0,0,35.0,0,0.483
13.17,80.11,0,0,0,0,0,35.0,0,0.483
13.17,80.12,0,0,0,0,0,35.0,0,0.483
13.17,80.13,0,0,0,0,0,35.0,0,0.483
13.17,80.14,0,0,0,0,0,35.0,0,0.483
13.17,80.15,0,0,0,0,0,35.0,0,0.483
13.17,80.16,0,0,0,0,0,35.0,0,0.483
13.17,80.17,0,0,0,0,0,35.0,0,0.483
13.17,80.18,0,0,0,0,0,35.0,0,0.483
13.17,80.19,1,0,0,0,0,35.052,0,0.484
13.17,80.2,0,0,0,0,0,35.0,0,0.483
13.17,80.21,0,0,0,0,0,35.0,0,0.483
13.17,80.22,0,0,0,0,0,35.0,0,0.483
13.17,80.23,0,0,0,0,0,35.0,0,0.483
13.17,80.24,0,0,0,0,0,35.0,0,0.483
13.17,80.25,0,0,0,0,0,35.0,0,0.483
13.17,80.26,0,0,0,0,0,35.0,0,0.483
13.17,80.27,0,0,0,0,0,35.0,0,0.483
13.17,80.28,0,0,0,0,0,35.0,0,0.483
13.17,80.29,0,0,0,0,0,35.0,0,0.483
13.17,80.3,1,0,0,0,0,35.052,0,0.484
13.17,80.31,0,0,0,0,0,35.0,0,0.483
13.17,80.32,0,0,0,0,0,35.0,0,0.483
13.18,80.0,0,0,0,0,0,35.0,0,0.483
13.18,80.01,0,0,0,0,0,35.0,0,0.483
13.18,80.02,0,0,0,0,0,35.0,0,0.483
13.18,80.03,0,0,0,0,0,35.0,0,0.483
13.18,80.04,0,0,0,0,0,35.0,0,0.483
13.18,80.05,0,0,0,0,0,35.0,0,0.483
13.18,80.06,1,0,0,0,0,35.052,0,0.484
13.18,80.07,0,0,0,0,0,35.0,0,0.483
13.18,80.08,0,0,0,0,0,35.0,0,0.483
13.18,80.09,0,0,0,0,0,35.0,0,0.483
13.18,80.1,0,0,0,0,0,35.0,0,0.483
13.18,80.11,0,0,0,0,0,35.0,0,0.483
13.18,80.12,0,0,0,0,0,35.0,0,0.483
13.18,80.13,0,0,0,0,0,35.0,0,0.483
13.18,80.14,0,0,0,0,0,35.0,0,0.483
13.18,80.15,0,0,0,0,0,35.0,0,0.483
13.18,80.16,0,0,0,0,0,35.0,0,0.483
13.18,80.17,0,0,0,0,0,35.0,0,0.483
13.18,80.18,0,0,0,0,0,35.0,0,0.483
13.18,80.19,0,0,0,0,0,35.0,0,0.483
13.18,80.2,0,0,0,0,0,35.0,0,0.483
13.18,80.21,0,0,0,0,0,35.0,0,0.483
13.18,80.22,0,0,0,0,0,35.0,0,0.483
13.18,80.23,0,0,0,0,0,35.0,0,0.483
13.18,80.24,0,0,0,0,0,35.0,0,0.483
13.18,80.25,0,0,0,0,0,35.0,0,0.483
13.18,80.26,0,0,0,0,0,35.0,0,0.483
13.18,80.27,0,0,0,0,0,35.0,0,0.483
13.18,80.28,0,0,0,0,0,35.0,0,0.483
13.18,80.29,0,0,0,0,0,35.0,0,0.483
13.18,80.3,0,0,0,0,0,35.0,0,0.483
13.18,80.31,2,0,0,0,0,35.104,0,0.484
13.18,80.32,0,0,0,0,0,35.0,0,0.483
13.19,80.0,0,0,0,0,0,35.0,0,0.483
13.19,80.01,0,0,0,0,0,35.0,0,0.483
13.19,80.02,0,0,0,0,0,35.0,0,0.483
13.19,80.03,0,0,0,0,0,35.0,0,0.483
13.19,80.04,0,0,0,0,0,35.0,0,0.483
13.19,80.05,0,0,0,0,0,35.0,0,0.483
13.19,80.06,0,0,0,0,0,35.0,0,0.483
13.19,80.07,0,0,0,0,0,35.0,0,0.483
13.19,80.08,0,0,0,0,0,35.0,0,0.483
13.19,80.09,0,0,0,0,0,35.0,0,0.483
13.19,80.1,0,0,0,0,0,35.0,0,0.483
13.19,80.11,1,0,0,0,0,35.052,0,0.484
13.19,80.12,0,0,0,0,0,35.0,0,0.483
13.19,80.13,0,0,0,0,0,35.0,0,0.483
13.19,80.14,0,0,0,0,0,35.0,0,0.483
13.19,80.15,0,0,0,0,0,35.0,0,0.483
13.19,80.16,0,0,0,0,0,35.0,0,0.483
13.19,80.17,0,0,0,0,0,35.0,0,0.483
13.19,80.18,0,0,0,0,0,35.0,0,0.483
13.19,80.19,0,0,0,0,0,35.0,0,0.483
13.19,80.2,0,0,0,0,0,35.0,0,0.483
13.19,80.21,0,0,0,0,0,35.0,0,0.483
13.19,80.22,0,0,0,0,0,35.0,0,0.483
13.19,80.23,0,0,0,0,0,35.0,0,0.483
13.19,80.24,0,0,0,0,0,35.0,0,0.483
13.19,80.25,0,0,0,0,0,35.0,0,0.483
13.19,80.26,0,0,0,0,0,35.0,0,0.483
13.19,80.27,0,0,0,0,0,35.0,0,0.483
13.19,80.28,0,0,0,0,0,35.0,0,0.483
13.19,80.29,0,0,0,0,0,35.0,0,0.483
13.19,80.3,0,0,0,0,0,35.0,0,0.483
13.19,80.31,2,0,0,0,0,35.104,0,0.484
13.19,80.32,1,0,0,0,0,35.052,0,0.484
